Edwin Spanier
Seema Nanda
Magnus Pegel
Herman te Riele
Charles R. Doering
Ernst Kolman
Toniann Pitassi
Mamokgethi Setati
Grigory Margulis
Ladislav Rieger
Sergei Fomin
Lazare Carnot
Vladimir Filippov (politician)
Charles M. Stein
Ajit Iqbal Singh
Gerald Jay Sussman
Major Greenwood
Nathaniel Nye
Gerhard Frey
Robin Hartshorne
Ron Larson
Florin Diacu
Ernst Barthel
Thomas Weddle
Louis Leithold
Elizur Wright
Gregory Chaitin
Nigel G. Stocks
Seinosuke Toda
Bertrand Toën
Edward Nelson
Tom Sanders 
Paul Kelly 
Charles Hermite
Ronald L. Iman
George W. Snedecor
Wolfgang Hahn
Anatolii Goldberg
Nikolai Kochin
Giolla Íosa Mac Fir Bisigh
Marcel Riesz
James Maynard 
Bibhutibhushan Datta
Joseph Proudman
Ernst Specker
Juan María Gutiérrez
Andreas Floer
Wilhelm Blaschke
Hakan Hedenmalm
Ernst Zermelo
Benjamin Peirce
Urbain Le Verrier
Simon Stevin
Shih-Hsien Yu
Charles Auguste Briot
Robert Finn 
Wilhelm Wirtinger
Jakob Hermann
Arunas Rudvalis
Harold Levine
Kevin M. Short
Ronald C. Read
George Logemann
Irena Lasiecka
Stuart J. Murphy
Desmond Higham
Kadammanitta Vasudevan Pillai
John Howard 
Onno J. Boxma
Wilhelm Killing
Johann Samuel König
Eberhard Melchior
Jayme Luiz Szwarcfiter
Arthur Burks
György Elekes
Gregory Freiman
Francesco Maria Grimaldi
Eddy Campbell
Deane Montgomery
John Craig 
Naum Krasner
Paul Koebe
Boris Moishezon
John Nelder
Neil Shephard
Adrian Smith 
Tuval Foguel
Daniel Gillespie
Robert S. Boyer
Alexey Stakhov
Ravi Agarwal
Jun-Ichi Igusa
William C. Waterhouse
Martin Gutzwiller
Pierre-Simon Laplace
Joyce McLaughlin
Miodrag Petković
Georgiy Shilov
Julius Richard Büchi
Joseph Diaz Gergonne
Richard V. Andree
Robert Evert Stong
Raphaël Salem
Kim Plofker
John R. Stallings
Oleg Lupanov
'Abd al-'Aziz al-Wafa'i
Ross Overbeek
Jordanus de Nemore
Izabella Łaba
Leonidas Alaoglu
Richard Kadison
Michael J. Hopkins
Scipione del Ferro
Alar Toomre
Nikolai Smirnov 
Adrien Douady
Bojan Mohar
Harry Rauch
Pao-Lu Hsu
Jordan Ellenberg
Sidney Siegel
Poul Heegaard
Siegfried Bosch
Boris Delaunay
Ahmad ibn Munim al-Abdari
Abdusalam Abubakar
Emil Horozov
Dennis Barden
Aubrey William Ingleton
Hans Grauert
Joseph Wolstenholme
Carl Johannes Thomae
Kerim Erim
Peter Lynch (meteorologist)
Guillermo Martínez (writer)
Enid Charles
Andrej Pazman
Henryk Iwaniec
Rafael Artzy
Alfred Loewy
Tasneem M. Shah
William Gascoigne (scientist)
Roman Sikorski
Shinichi Mochizuki
Leah Keshet
Herbert Koch
Rod Downey
Philipp Apian
Jacqueline Hughes-Oliver
Clifford Hugh Dowker
Oskar Anderson
Jørgen Pedersen Gram
Carl R. de Boor
Muhammad Sharif (cosmologist)
Shigeru Mukai
Thrasyllus of Mendes
Antonio Cagnoli
"Samuel A. Schreiner, Jr."
Eugène Ehrhart
Tsuruichi Hayashi
Balanos Vasilopoulos
Eduard Helly
Veeravalli S. Varadarajan
Ladislaus Chernac
Ireneo Bughao
Alexis Caswell
Solomon Mikhlin
Colin P. Rourke
Chong Chi Tat
Frithiof Nevanlinna
Joseph Gallian
Johann Karl Burckhardt
Thomas Fiske
Dave Bayer
Yuliang Zheng
Alexandre Proutiere
Genevieve Grotjan Feinstein
Albert Pighius
Georges Ifrah
Tom Lehrer
Jack Copeland
Douglas Northcott
Mary Everest Boole
Robert Rumsey Webb
R. Michael Canjar
Prithudaka
Ingrid Daubechies
Kazuoki Azuma
Archibald James Macintyre
Jack Lutz
Giuseppe Melfi
Susan Loepp
Gustav Fechner
Arne Sletsjøe
Giovanni Boaga
Viktor Sadovnichiy
Georgy Adelson-Velsky
Masayoshi Nagata
Alexander Christison
Tom Whiteside
Ivan Ivanovich Zhegalkin
Émile Borel
Victor Buchstaber
Arnold Scholz
Murray H. Protter
Marina Ratner
Tony Lewis 
Ofer Gabber
G. V. Belyi
József Kürschák
László Lovász
Eduard Weyr
Hanno Rund
Dror Bar-Natan
Dugald Macpherson
Bernhard Korte
Victor Guillemin
Olive Hazlett
Anthony James Merrill Spencer
Jim Hefferon
Carsten Niebuhr
Kinnosuke Ogura
Nigel de Grey
Karel Hrbáček
Hans-Bjørn Foxby
Marcus Feldman
Carl Friedrich Gauss
Gemma Frisius
Ludvig Oppermann
Julius Borcea
Robert Axelrod
Apollodorus Logisticus
Pyotr Lavrentyevich Ulyanov
Vavrinec Benedikt of Nedožery
Bjorn Poonen
Megh Nad Saha
Shikao Ikehara
Abraham Nemeth
Émile Léger
Richard H. Schwartz
Zlil Sela
Miklós Ajtai
Athanase Dupré
Andrzej Białynicki-Birula
Bertrand Russell
Phyllis Fox
Stephen Lichtenbaum
Johannes Von Gumpach
Ettore Bortolotti
George Baron
John Radford Young
Robert Gompf
Richard Hamming
Clive Granger
Morwen Thistlethwaite
Ingebrigt Johansson
Michael Shub
Sherry Gong
Allen Coombs
Herbert Gross
Nikolai Luzin
Pavel Etingof
Titu Andreescu
John George Herriot
Christian Wiener
John C. Wood
René-Louis Baire
John Holwell
Victor Andreevich Toponogov
Bruno Abakanowicz
Mary W. Gray
William Wallace 
Yurii Vladimirovich Egorov
Jacob Wolfowitz
Johann Faulhaber
Weinan E
Paul Dubreil
Carl Adam Petri
Anthony Bartholomay
Rogemar Mamon
Luc Illusie
Tarlok Nath Shorey
Bryna Kra
Yiannis N. Moschovakis
"William Thomson, 1st Baron Kelvin"
André Tacquet
Graham Hilford Pollard
Jesse Ramsden
Nilakantha Somayaji
Charles Joseph Faulkner
Michel Waldschmidt
Herman Wold
Rami Grossberg
Ricardo Baeza Rodríguez
Daniel Kráľ
Rudolf Berghammer
Vinzenz Bronzin
Fritz Ursell
Jacques Philippe Marie Binet
Rodolphe Radau
Joseph Adhemar
Dennis Trewin
Gyula J. Obádovics
Peter Winkler
Tara S. Holm
Yi Xing
René de Saussure
Gian Francesco Malfatti
Mikhail Kravchuk
George Salmon
Vincenzo Riccati
John Monroe Van Vleck
Harold Widom
Cecilia Krieger
Bernard Morin
Richard Alan Wentworth
David George Kendall
Moshé Machover
Nikolai Aleksandrovich Shanin
Alexander Abian
Jean van Heijenoort
Fritz Peter
Gilbert de Beauregard Robinson
Ahmad ibn Yusuf
H. Blaine Lawson
Ruggiero Torelli
Hervé Moulin
László Kalmár
Eugene Lukacs
Ian Agol
Michelle Schatzman
Seymour Lipschutz
Apostolos Doxiadis
Cem Yıldırım
Winifred Edgerton Merrill
Marc Yor
Fritz Gesztesy
Irene Fonseca
Eva Crane
Raymond Smullyan
Richard Friederich Arens
Vera W. de Spinadel
Bernd Fischer 
Marion Cohen
Grigory Barenblatt
Robert Bartnik
Edwin E. Moise
Varāhamihira
Katalin Marton
Johan Teyler
Johann Christoph Heilbronner
Martin Eichler
George Piranian
Henry Martyn Andrew
David Schmeidler
Thomas Gaskin
Max Dehn
Leopold Löwenheim
Ernő Lendvai
Dicaearchus
Moshe Meiselman
Talithia Williams
Philippe Biane
V. J. Havel
G. I. Taylor
Clement W. H. Lam
Hoàng Xuân Sính
Samarendra Nath Roy
Vijay Vazirani
Alexander Holevo
Andrew M. Gleason
John Forbes Nash Jr.
Johannes Kemperman
Werner Wolfgang Rogosinski
Sydney Goldstein
Alfred George Greenhill
Marc Thomas
Isabella Novik
George E. P. Box
Betz Halloran
Nikolai Durov
Victor Gustave Robin
Paul Sally
"John W. Dawson, Jr"
Charles Pisot
Cindy Greenwood
Jacob T. Schwartz
Jacques d'Allonville
Renato Caccioppoli
Keith Martin Ball
Amit Garg
Klaus Matthes
Lajos Szilassi
Jens Martin Knudsen
Sheldon Axler
Piers Bohl
Stephen Hilbert
Wacław Sierpiński
Dan Willard
James C. Hickman
David M. Jackson
Hans Duistermaat
Martin Löb
Joan Clarke
Albert Muchnik
Bernard Maskit
Edward Wakeford
Gérard Ben Arous
J. W. Bruce
R. K. Rubugunday
Hans Carl Friedrich von Mangoldt
Jean Arbault
Śaṅkaranārāyaṇa
C. C. Li
Ronald Brown 
Norman Breslow
Vasudevan Srinivas
J. N. Srivastava
Benoit Mandelbrot
Merrill M. Flood
A. R. Rao
Vladimir Smirnov 
Vladimir Vranić
Ernst Kummer
Werner Müller 
Edward Brandt Jr.
Alī ibn Ahmad al-Nasawī
Stanko Bilinski
Harold P. Boas
Dmitry Matveyevich Smirnov
Leonid Polterovich
Jean Ginibre
George Woltman
Ilan Sadeh
Arthur Hobbs 
Ernesto Padova
Robert F. Coleman
Gaspard Monge
Pietro Paolo Caravaggio
Claude Chevalley
Stanisław Zaremba 
Nils Lid Hjort
Élisabeth Lutz
Alexander Oppenheim
Ernest Vinberg
Tom Lowrie (professor)
Eric Weinstein
Ludwig Burmester
William Benjamin Smith
Siméon Denis Poisson
Johann Jakob Balmer
Valentin Poénaru
Richard Earl Block
Sébastien Truchet
Emanuele Foà
William Francis Pohl
William Kruskal
Stéphane Mallat
Steve Kuzmicich
Michel Demazure
Wu Wenjun
Wilhelm Launhardt
Ami Harten
George Eason
Charles Jean de la Vallée-Poussin
Coralie Colmez
Nan Laird
Vergilius of Salzburg
Giacomo F. Maraldi
James Harkness
Michael Starbird
Dana Scott
Lionel Penrose
Takeo Wada
Takahiro Shiota
Vera Serganova
William Beckner 
Irene Stegun
Jeremiah Farrell
Pan Chengdong
Giuseppe Biancani
Harold A. Knapp
Greg Lawler
Michael Sipser
Steven Takiff
Ralph Louis Cohen
Carl Gottlieb Ehler
Marcel J. E. Golay
Kurt Heegner
Gábor N. Sárközy
Gerhard Hessenberg
John M. Ball
Ladislav Skula
Gaspar Schott
Péter Frankl
Nikolai Chebotaryov
Janos Galambos
Franz Thomas Bruss
Alexander Varchenko
Natalia Berloff
Leonid Vaseršteĭn
Marko Petkovšek
Chrystal Macmillan
Tamar Ziegler
William Kahan
Arnljot Høyland
Viacheslav Belavkin
Vladimir Batagelj
Jing Fang
Peter Hilton
Srinivasa Ramanujan
Vincenzo Brunacci
Jean Serra
Pierre Boutroux
Zdzisław Skupień
Sergei Novikov 
Trevor Wooley
Jim Stasheff
Aleksandr Nekrasov
Ludvig Lorenz
Atle Selberg
Farkas Bolyai
Hans Kramers
Miron Nicolescu
Bruno Augenstein
Percival Hall
Helmut Ulm
Samuel Gitler Hammer
Roland Dobrushin
Robert Adrain
János Kollár
Louis Necker
Edward Fraenkel
Huang Daren
Nesmith Ankeny
Benjamin Weiss
M. H. J. Schoenmaekers
Richard M. Karp
Emmanuel David Tannenbaum
Daoxing Xia
Bartholomew Lloyd
David R. Morrison 
Willard L. Miranker
Adolf Piltz
Juncheng Wei
Boris Yakovlevich Bukreev
Leonid Khachiyan
Bruce Irons (engineer)
Shoichiro Sakai
Michel Rolle
Ted Hill 
Shlomo Sawilowsky
William Karush
Adolph P. Yushkevich
John Hind 
Michael Guy
Thomas Streicher
András Frank
Thierry Goudon
Caspar Isenkrahe
Harald Helfgott
Dorit Aharonov
Yuri Petrovich Ofman
Herbert A. Simon
Arto Salomaa
Martin Scharlemann
Bogdan Gavrilović
Stephen Semmes
Damodar Dharmananda Kosambi
Richard A. Tapia
Liaqat Ali Khan 
Pierre Dolbeault
Júlio César de Mello e Souza
Alexander Abrosimov
Graham Nelson
"Frederick J. Almgren, Jr."
Giovanni Antonio Magini
Ria Carlo
John Clayton Taylor
George Fix
J. Michael Steele
Otto Rössler
Michael Atiyah
Louis-Pierre-Eugène Sédillot
Lodovico Buglio
Aleksandr Gurevich
Michael Maschler
Gheorghe Mihoc
Joseph Arkin
Martin Beale
'Abd al-Hamīd ibn Turk
Vladimir Makanin
Don Coppersmith
Alice Silverberg
Leonardo Bonacci
John David Jackson (physicist)
William George Horner
James Alexander Shohat
Charles Minshall Jessop
Vanja Dukic
Garrett Birkhoff
Allyn Abbott Young
Henry Mann
Ignazio Danti
Theodor Kaluza
Åke Pleijel
Tatiana Toro
Aleksander Axer
Imre Izsak
Jeffrey Yi-Lin Forrest
Richard Weber 
Mark Krasnosel'skii
Madhava of Sangamagrama
Albin Gurklis
Beniamino Segre
Joseph Oesterlé
David J. Foulis
David Moursund
Alfred Tauber
George Mostow
Fabrice Bethuel
Viviane Baladi
Hugh Foss
Michael J. Larsen
Valentin Afraimovich
Léon Motchane
Jean-Louis Verdier
Robert Ghrist
Tord Ganelius
Arne Meurman
Lorenzo Respighi
Reinhold Baer
John E. Osborn 
Duncan Sommerville
Harriet Pollatsek
Louis Carré 
Patrick Michael Grundy
Liliana Borcea
Frank Kelly 
John Pediasimos
John Ockendon
Thyrsa Frazier Svager
Roland Bulirsch
Russel E. Caflisch
Heini Halberstam
Alexander Lyudskanov
Guarino Guarini
Deborah Frank Lockhart
Michael Artin
William R. Pogue
Armand Borel
Charles Ehresmann
Augustin-Louis Cauchy
Jan Łukasiewicz
Peter Barlow 
Christian Kramp
Jacob Palis
Daniel Wise 
Enok Palm
Troels Jørgensen
Nikolay Umov
Ursula Hamenstädt
Pafnuty Chebyshev
Ramdas L. Bhirud
Alex Gunning
Francesco Faà di Bruno
Ronald J. Stern
Sun Guangyuan
Maria-Carme Calderer
Karl Prachar
Yasuaki Aida
Anry Nersessian
Jacques Rohault
Peter Alan Sweet
David William Boyd
Nicușor Dan
Bewick Bridge
Ion Barbu
Julius Weisbach
Arthur Jaffe
Avner Friedman
Wilfried Imrich
A. Ross Eckler Jr.
Isaak Bacharach
Alexander Beilinson
Antanas Baranauskas
Tsit Yuen Lam
Gregory Kriegsmann
Louis Couffignal
Alice Roth
Christopher K. W. Tam
Naum Meiman
Jacques Tits
Erich Kamke
Giovanni Salvemini
Shakuntala Devi
Charles Clayton Grove
Y. Shimamoto
Paul Émile Appell
Georges Bouligand
Viktor Vladimirovich Nemytskii
Manohar Vartak
John William Theodore Youngs
Andrey Markov
Henning Haahr Andersen
François Châtelet 
Verner Emil Hoggatt Jr.
Guerino Mazzola
Ronald Fisher
Alfred Korzybski
Udayana
Ismail Mustafa al-Falaki
Kurt Hirsch
Theodore Frankel
Bertram Martin Wilson
Luis Caffarelli
Ernst G. Straus
Jerzy Browkin
Charles Leedham-Green
Philip Rosenau
Narutaka Ozawa
Arnfinn Laudal
Aner Shalev
Luigi Bodio
Jean-Charles della Faille
Leon Isserlis
Henry Oliver Lancaster
George Pólya
Graham Brightwell
Werner Boy
Mohammad-Javad Larijani
Silas D. Alben
Chester Ittner Bliss
Joachim Cuntz
Anders Planman
John Tipper 
Enrico Betti
Igor Rivin
Mónica Clapp
Paul Baum 
Giovanni Alberti 
Richard Dedekind
William Hunter 
Guy Nason
Ralph S. Phillips
Earl Isaac
Donatella Danielli
Vyacheslav Vasilievich Sazonov
Gustavo Correa
Anuška Ferligoj
Attalus of Rhodes
Ludwig Berwald
Walter Carnielli
Filippo Antonio Revelli
Vitaly Bergelson
Michael Edward Ash
Madhu Sudan
W. B. R. Lickorish
Joseph Pérès
Hsien Chung Wang
Yuli Rudyak
James Serrin
Alexis Bonnet
Karl Menger
John Lane Bell
Pavel Korovkin
Joshua Milne
Björn Gunnlaugsson
Wilhelm Grunwald
Alfredo Noel Iusem
Tien-Yien Li
Evgenii Georgievich D'yakonov
Michael Luby
Lorenzo Ramero
Horng-Tzer Yau
Alexey Chervonenkis
Aleksandr Khazanov
Robert D. Russell
Robin Gandy
Nathan D'Laryea
Jaan Sarv
Alexander Novikov 
Leonard Jimmie Savage
Hüseyin Tevfik Pasha
Heinz Rutishauser
Mario Szegedy
Kurt Mahler
Dennis Hejhal
Reo Fortune
Stefano Bianchini
Joseph Langley Burchnall
Leo Breiman
David M. Goldschmidt
Dimiter Skordev
Raymond Keiller Butchart
Leila Schneps
Abu Zayd al-Balkhi
Laurent Clozel
Otto Frostman
Georg Hassel
Milutin Dostanić
Johanna Weber
Eugenio Bertini
Giorgio Lapazaya
Cecil C. Rousseau
Patrick Wilson (astronomer)
Clifford Hildreth
Eratosthenes
Oliver Dimon Kellogg
David B. A. Epstein
Jerzy Różycki
Nikolai V. Ivanov
Herbert Seifert
Philonides of Laodicea
Graham Everest
Jeff Sagarin
Mark Embree
Orson Pratt
Varghese Mathai
Vladimir Markovich Entov
Barbara L. Osofsky
Helena Rasiowa
Rudolph Snellius
János Pach
Gerrit Bol
Domninus of Larissa
Karen Parshall
Jakob Amsler-Laffon
Theodor Spieker
Lior Pachter
Dmitry Dolgopyat
Marie-Claude Arnaud
Dominic Joyce
Julius Anatolyevich Schrader
Piet Hein (scientist)
Hiroshi Haruki
Tommaso Boggio
Giovanni Paradisi
Eugène Rouché
Arnold Möller
Robert Goldblatt
Dominique Bakry
Mohsen Hashtroodi
Isidor Natanson
Tony F. Chan
Sun Zhihong
Joseph Konhauser
Alan Weinstein
Daihachiro Sato
Agata Smoktunowicz
Harry Kesten
Elmer Rees
János Bolyai
Gavin Brown (academic)
Lewis Fry Richardson
Subhash Kak
Elbert Frank Cox
Björn Engquist
Bernard Nieuwentyt
Artemas Martin
Jacques Pelletier du Mans
William Meikleham
Heinrich Behmann
Hans L. Bodlaender
Douglas Ulmer
Zvezdelina Stankova
Alfred Errera
William Ludlam
Erica Walker
William Arthur 
Gregory Gutin
George Leigh Cooke
William Thurston
Jorge Sotomayor Tello
Michael Somos
Chiu-Chu Melissa Liu
Paul Linden
Jaap Wessels
Anders Nicolai Kiær
Richard Cockburn Maclaurin
Esther Pillar Grossi
Francisco Santos Leal
Mark Freidlin
Yuval Peres
Susan Jane Cunningham
Vladimir Kanovei
Edward Tufte
Aurelio Baldor
Vladimir Markovic
Kefeng Liu
Vasili Yakovlevich Zinger
Richard Courant
Sandi Klavžar
William Charles Brenke
René Goormaghtigh
Wada Nei
John Pollard 
José Martín Espinosa de los Monteros
Giuseppe Moletti
Ivo Lah
John Henry Michell
Roger Myerson
Darinka Dentcheva
Oronce Finé
Lawrence L. Larmore
John Fair Stoddard
Alberto González Domínguez
Erich Kretschmann
Norman J. Pullman
E. W. Middlemast
Al-Ḥajjāj ibn Yūsuf ibn Maṭar
John Hajnal
Syamadas Mukhopadhyaya
Greg Moore (physicist)
Thomas Hou
Allan Joseph Champneys Cunningham
Archytas
Yuri Burago
Peter Donnelly
Arthur Erdélyi
Jonathan Cape 
Alexander of Villedieu
Mario Pieri
C. E. V. Leser
Robert André
Wilfrid Norman Bailey
R. Ranga Rao
Gasparo Berti
Steve Alpern
Robert Pollock Gillespie
Amiya Charan Banerjee
Ralph McKenzie
Roger Penrose
Louann von Brochwitz
Grant Olney
Clive W. Kilmister
Jean-Louis Calandrini
César Camacho
Steven Damelin
Albert Victor Bäcklund
Harry C. Carver
Frank Smithies
Wolfgang Haken
Fokko du Cloux
Nexhmedin Spahiu
Jean-Paul Delahaye
Gyula Y. Katona
Alex Biryukov
Angiolo Maria Colomboni
Ralph P. Boas Jr.
Paul de Casteljau
Reinhold Strassmann
Todd Oliynyk
James Pierpont 
Sava Grozdev
Marc-Antoine Parseval
Antonio Ambrosetti
Boris Rufimovich Vainberg
Robert Woodhouse
John Hasbrouck Van Vleck
Thomas Lydiat
Boris Komrakov
Michael H. Albert
Frances Yao
Georges Gonthier
Samuel Karlin
John Dougall 
Frits Beukers
Ed Perkins
Percy John Daniell
Hendrik Kloosterman
Daniel Shanks
David Shmoys
Kajetan Garbiński
Irving Fisher
Hans Samelson
Gregorio Fontana
Vladimir Rokhlin Jr.
Francesco Paolo Cantelli
Allen R Miller
Ostilio Ricci
Saharon Shelah
Kazimierz Urbanik
Jean-Claude Sikorav
Petru Mocanu
Karen E. Smith
Alfréd Rényi
David Balding
D. S. Malik
Benedetto Castelli
Andrew Blake (scientist)
Nicole El Karoui
Pedro Chacón
Thomas Wright Hill
Claude Ambrose Rogers
Herwart von Hohenburg
Alexander S. Kechris
Roberto Conti 
Nicolaas Hartsoeker
Joel Lebowitz
Ludwig Becker (astronomer)
Michael Barr 
Algimantas Adolfas Jucys
Lazzaro Mongiardini
Pope Sylvester II
Alicia Dickenstein
Dugald Stewart
August Friedrich Wilhelm Crome
Pierre Fatou
Micha Perles
Paul Poulet
Frank W. Bubb Sr.
Hans Heinrich Bürmann
Eduard Prugovečki
Karl Stein 
Catherine Doléans-Dade
Lorna Swain
Franc Breckerfeld
Jean le Rond d'Alembert
Howard Eves
Des MacHale
Heinz Hopf
Aristotle
Julian Keilson
Linda Preiss Rothschild
Blaise Pascal
Ivan Petrovsky
Alexander von Brill
Lee Sallows
Basil Gordon
Daniel Tătaru
Thomas Hakon Grönwall
Rabbi Nehemiah
Constantin Coandă
Hans Sommer (composer)
José Echegaray
Nathan Salmon
Cyrus Colton MacDuffee
Shafi Goldwasser
Jurij Vega
Menelaus of Alexandria
Willem Abraham Wythoff
George Seligman
Chia-Chiao Lin
Barbara M. Brizuela
Rob Eastaway
Alfred W. Hales
Wilhelm Cauer
William J. Cook
Jacques Hadamard
Carl Charlier
Nguyễn Ngọc Bình
Paul Glaister
Granville Sewell
William W. Tait
Thomas Lengauer
Abiyun al-Bitriq
James Wiegold
John Robertson 
Manuel Kauers
Raymond Ogden
Jessie MacWilliams
Leone Burton
David Vogan
Vladimir Arnold
Felix Gantmacher
Georges Reeb
Caleb Gattegno
Brian Ford (numerical analyst)
Yudell Luke
Gregory Eskin
Paul Schatz
Reuben Hersh
Marinus of Neapolis
Marie Anne Victoire Pigeon
A. O. L. Atkin
Robert Franklin Muirhead
Arthur Jolliffe
Earl D. Rainville
Alister Watson
Johann Makowsky
"Elliott Ward Cheney, Jr."
André Bloch 
Dan Laksov
John Kells Ingram
Menachem Magidor
Galileo Galilei
Thomas Fincke
Raman Parimala
Alan Frieze
Albert-László Barabási
Vladimir Tretyakov
Alain A. Lewis
K. Mani Chandy
Stephanie van Willigenburg
Arnaud Chéritat
Eric Schechter
Alex Chigogidze
Robert Kozma
Jon Speelman
David Evans (mathematician and engineer)
László Pyber
Matthew Cook
Jon Lee 
Jonathan Mestel
David A. Klarner
Giuseppe Santini
Pierre Berthelot
Richard S. Varga
Wolfgang Smith
John Maclean Jr.
Carlos Lousto
Artur Oscar Lopes
Aravind Joshi
Alain Chenciner
Hermann of Reichenau
Hans Schwerdtfeger
Cesare Arzelà
Piotr Smoleński
Ernest Vessiot
Christian of Prachatice
Viktoras Biržiška
Pelageya Polubarinova-Kochina
Daniel Friedrich Hecht
Robert Bryant 
Eugenio Giuseppe Togliatti
Grzegorz Rempala
Dmitrii Menshov
John Challifour
Michael Segal
Charles Wells 
Aleksandr Kotelnikov
Lloyd Demetrius
Chris Rogers 
Maurice A. de Gosson
Claude Mydorge
Paul Meier 
Dorothy Maharam
Edward Lindsay Ince
Vazif Meylanov
Debabrata Basu
Emmanuel Carvallo
William Minicozzi II
Paul von Janko
Trevor West
William J. Youden
Theon of Alexandria
Andrea Argoli
Charles S. Peskin
Revaz Gamkrelidze
Alexander Aigner
David A. Huffman
J. R. Hendricks
Ralph Duncan James
Agnes Sime Baxter
Georges Hostelet
Richard Beals 
Alan Huckleberry
Stephen Stigler
Lorentz Eichstadt
Frances Cave-Browne-Cave
Giovanni Alfonso Borelli
Robert V. Kohn
Paul Lévy 
Sara Billey
Apollonius of Perga
Itai Benjamini
Marion Cameron Gray
Thomas MacFarland Cherry
Lawrence Shepp
Bryan Creed Jack
Václav Chvátal
John E. Dennis
Alexandre Eremenko
Friedrich Hirzebruch
Qaiser Mushtaq
Frank Yates
Adolph Göpel
Moon Duchin
Anatoliy Skorokhod
Carl B. Allendoerfer
Barry Edward Johnson
W. R. (Red) Alford
Hervé Le Bras
Miles Reid
Xiong Qinglai
Thomas Exley
László Fuchs
Adam Lintz
Olabisi Ugbebor
Hermann Minkowski
Isaac Malitz
Peter Hislop
Glen Bredon
Nigel Kalton
Geoffrey Colin Shephard
John Henry Pratt
Andrew M. Stuart
Edmond Bonan
Zhan Tao
Ibn Hamza al-Maghribi
Stanisław Ruziewicz
C. Olin Ball
Simon Gindikin
Henry William Durant
Matthias Bernegger
Antoni Malet
Aaron Pixton
James Glenie
Oleg Tozoni
Richard Brent (scientist)
Frank William Land
Geminus
Kevin Buzzard
Vera Nikolaevna Maslennikova
Johann Jacob Zimmermann
Richard Jozsa
Jan Mikusiński
Peter Bouwknegt
Jean-Charles de Borda
Peter Gutmann (computer scientist)
Edwin Hewitt
Paul Monsky
Chris Holmes 
Renzo L. Ricca
Robert König
Bruce Reed 
Nina Snaith
Jan Camiel Willems
Stafford Tavares
Alan C. Newell
Olle Häggström
De Witt Sumners
Pierre de Carcavi
Jacques Hurtubise 
Svetlana Gannushkina
Shu Shien-Siu
Johann Rahn
Daniel I. A. Cohen
Joseph C. G. Kennedy
Vladimir Gennadievich Sprindzuk
Paul Lorenzen
Harry Pollard 
Fritz John
Natashia Boland
Dimitri Bertsekas
David Gans
Jürgen Moser
David E. Evans
Kenkichi Iwasawa
Teofilo Bruni
Robin Wilson 
Michael Katehakis
Giuseppe Colombo
Robion Kirby
Alexis-Jean-Pierre Paucton
Ivar Stakgold
Juan Ramón Koenig
Mario Laserna Pinzón
András Prékopa
Israel Nathan Herstein
Hendrik van Heuraet
David van Dantzig
Hermann Rothe
Olivier Ramaré
Alfredo Andreini
Svetlana Katok
Ralph Gordon Stanton
Caucher Birkar
Yaʿqūb ibn Ṭāriq
Herbert Busemann
Jacob Leupold
Nilüfer Çınar Çorlulu
Meinhard E. Mayer
Hans Georg Bock
Philip Wolfe 
Max Noether
Charles Étienne Louis Camus
Paul Painlevé
Francesco Gerbaldi
Ernst S. Selmer
Harry Bateman
Robert Giffen
Helmut Wielandt
Dunham Jackson
Ernst Schröder
Charles Roy Henderson
Carl David Tolmé Runge
Bernt Wahl
Jens Kraft
Hypatia
Paul A. Catlin
Francisco Javier González-Acuña
Carlo Emilio Bonferroni
Amédée Mannheim
Taira Honda
Karl-Theodor Sturm
F. Burton Jones
Aurel Wintner
Richard Taylor 
Karen Vogtmann
R. P. Paranjpe
Gilles Châtelet
Benjamin Banneker
Charles Spearman
Hossein Zakeri
Thomas William Edmondson
Jan Sładkowski
Sind ibn Ali
Johannes Hjelmslev
Suzan Rose Benedict
Adolf Ferdinand Wenceslaus Brix
Loring W. Tu
Édouard Le Roy
Alan M. Frieze
János Apáczai Csere
James Hume 
Sridhara
Alexandru Dimca
Stefano degli Angeli
Neil R. Grabois
Hector Munro Macdonald
Sergei Vostokov
Gertrude Mary Cox
Martin Gardner
Hans Zassenhaus
J. Hyam Rubinstein
Michel Lazard
Nikolay Mitrofanovich Krylov
Jim Mauldon
Grace Andrews 
Simplicius of Cilicia
Don Berry 
Sinān ibn al-Fatḥ
Mir Masoom Ali
Valentine Bargmann
Armin B. Cremers
Erhan Çinlar
Beatrice Mabel Cave-Browne-Cave
Jacob Cohen 
Sabri Ergun
M. C. Chakrabarti
Federico Commandino
Donald Burkholder
Guðbrandur Þorláksson
Antoine Parent
Ge Jun
Mikhail Katz
Tibor Radó
Veniamin Kagan
Petr Hájek
Leonard James Rogers
John Greaves
Zdeněk Frolík
James Inman
Dragan Marušič
Arthur Rubin
Frank Deutsch
Leonardo Torres y Quevedo
Pascal Auscher
Detlef Gromoll
Jacques de Billy
Ellen Hayes
Bhāskara II
Abraham bar Hiyya
Meton of Athens
Yang Zhuoxin
Tamer Başar
Chauncey Wright
John Wingate Thornton
Gabriel Bernardino
Rudolf Gorenflo
Roger Jones 
Julia Kempe
Cameron Gordon 
Václav Benda
Yury Yershov
Adelard of Bath
Mohammad-Ali Najafi
Louis J. Gross
Cornelius Lanczos
David Arnold 
Carl Johan Malmsten
