name
Floyd Lamonte Reifer
Ernest Albert Vivian Williams
Forster Mutizwa
Francis Gilbertson Justice Ford
Francis Alexander MacKinnon
Francis Otieno Ndege
Francis Erskine Allan
Francis James Cameron
Francis Ignatius de Caires
Norman Frank Druce
Frank Rowbotham Foster
Frank Charles Hayes
Frank Hearne
Frank Adams Iredale
Frank McDonald King
Frank Jonas Laver
Frank Anderson Lowson
Francis Thomas Mann
Frank Reginald Martin
Frank William Milligan
Francis Michael Misson
Frank Mitchell
Francis Leonard Hugh Mooney
Frank Nicholson
Frank Penn
Thomas Francis Smailes
Frank Howe Sugg
Frank Holmes Tyson
Francis Henry Walters
Francis Anthony Ward
Frank Edward Woolley
Frank Mortimer Maglinne Worrell
Franklyn Anthony Dennis
Franklyn Albert Rose
Frasat Ali Mughal
David Fraser Watts
Alfred Harry Bakewell
Fred Barratt
Frederick Alfred William Freer
George Frederick Grace
Frederick Louis le Roux
Frederick Morley
Wilfred Frederick Frank Price
Frederick Ridgway
Charles Frederick Root
Frederick Edward Rumsey
Frederick William Smith
Frederick Robert Spofforth
Manfred John Susskind
Frederick William Tate
Frederick John Titmus
Frederick Sewards Trueman
Frederick Richard Brown
Frederick Somerset Gough Calthorpe
Frederick Robert John Coleman
Frederick John Burton
Frederick James Cook
Frederick Luther Fane
Frederick Kuys
Frederick Martin
Friday Kasteni
Friedel de Wet
Gagan Kishanlal Khoda
Kahawalage Gamini Perera
Anguppulige Gamini Dayantha Wickremasinghe
Ganesh Mylvaganam
Gareth Jon Batty
Gareth Rohan Breese
Gareth James Hopkins
Garey Earl Mathurin
Garnett John-Peter Kruger
Garfield St Aubrun Sobers
Graham Douglas McKenzie
Gary Simon Ballance
Gary Alex Bartlett
Gary Bazil Brent
Gary John Cosier
Gary John Crocker
Gary John Gilmour
Gary Edward Kidd
Gary Kirsten
Gary Christopher Martin
Gary David Putland
Gary Keith Robertson
Gary Raymond Stead
Gary Bertram Troup
Gary Craig Wilson
Gautam Gambhir
Gavin Aubrey Briant
Gavin Mackie Ewing
Gavin Mark Hamilton
Gavin Rolf Larsen
Gavin Bryan Murgatroyd
Gavin James Rennie
Gavin Ron Robertson
Gavin Byron Stevens
Gavin Courtney Tonge
Wijekoon Mudiyanselage Gayan Ramyakumara
Gazi Ashraf Hossain
Geert-Maarten C Mol
Geffery Noblet
Geoffrey Ian Allott
Geoffrey Graham Arnold
Geoffrey Edward Fulton Barnett
Geoffrey Walter Ashton Chubb
Geoffrey Cook
Geoffrey Alan Cope
Geoffrey Dymock
Geoffrey Alan Greenidge
Geoffrey Merton Griffin
Geoffrey Philip Howarth
Geoffrey William Humpage
Geoffrey Francis Lawson
Geoffrey Robert Marsh
Geoffrey Miller
Geoffrey Millman
Geoffrey Pullar
Geoffrey Osborne Rabone
Geoffrey Boycott
Geoffrey Bevington Legge
George Alexander
George John Bailey
George Bean
George Finlay Bissett
George John Bonnor
George Brown
George McDonald Carew
George Challenor
George Ricardo Codrington
George Coulthard
George Ritchie Dickinson
George Henry Dockrell
George Duckworth
George Malcolm Emmett
George Nathaniel Francis
George Murray Fullerton
George Geary
George Giffen
George Gladstone Morais
George Keyworth Glover
George Gunn
George Alphonso Headley
George Gibbons Hearne
George Herbert Hirst
George Alfred Lohmann
George Gibson Macaulay
Francis George Mann
Patrick George McShane
George Horatio Mudie
George Hubert O'Brien
George Alfred Edward Paine
George Macdonald Parker
George Henry Pope
George Alexander Rowe
George Salmond
George Harold Shepstone
George Hayward Thomas Simpson-Hayward
George Benjamin Street
George Brown Studd
George Lancelot Tapscott
George Joseph Thompson
George Ronald Thoms
George Thornton
George Edward Tribe
George Ulyett
George Frederick Vernon
George Edward Charles Wood
George Herrick Worker
Geraint Owen Jones
Gerald Edward Bond
Gerald Patrick Desmond Hartigan
Gerald Edward Peckover
Gerald Arthur Smithson
Gerhardus Frederick Johannes Liebenberg
Gerrie Snyman
Franz Copeland Murray Alexander
Gerald Ethridge Gomez
Gervys Rignold Hazlitt
Ghulam Abbas
Ghulam Ahmed
Ghulam Ali Ansari
Ghulam Mustafa Guard
Ghulam Ahmed Parkar
Henry Gifford Vivian
Rupasinghe Jayawardene Mudiyanselage Gihan Madushanka Rupasinghe
Gilbert Roche Andrews Langley
Gilbert Laird Jessop
William Gilbert Anthony Parkhouse
Gladstone Cleophas Small
Glen Keith Bruk-Jackson
Glen Chapple
Glen Gordon Hall
Glen Paul Sulzberger
Glendon Lionel Gibbs
Glenn Andrew Bishop
Glenn Blakeney
Glenn James Maxwell
Glenn Donald McGrath
Glenn Alan Rogers
Glenn Samuel Trimble
Glenn Maitland Turner
Glenroy Ricardo Sealy
William Hare Ashley
Godfrey Cripps
Thomas Godfrey Evans
Godfrey Bernard Lawrence
Gogumal Kishenchand Harisinghani
Golam Faruq Chowdhury
Golam Mohammad Nousher
Gopal Krishna Bose
Gopal Sharma
Gordon David Drummond
Gordon Goudie
Cuthbert Gordon Greenidge
John Gordon Leggat
Gordon Frederick Rorke
Charles Gordon Rowe
Gordon Charles White
Graeme William Aldridge
Graeme Robert Beard
Alexander Graeme Cremer
Graeme Fowler
Graeme Ashley Hick
Graeme Blake Hole
Graeme Fredrick Labrooy
Robert Graeme Pollock
Graeme David Porter
Graeme Craig Smith
Graeme Peter Swann
Graeme Donald Watson
Graeme Malcolm Wood
Graham Derek Barlow
Graham Roy Dilley
Graham Thorne Dowling
Sidney Graham Gedye
Graham Alan Gooch
Graham David Lloyd
Graham Allan Manou
Graham Onions
Graham Richard James Roope
Graham Barry Stevenson
Graham Paul Thorpe
Graham Ellery Vivian
Graham Neil Yallop
Grahame Paul Bilby
Grahame Anton Chevalier
Grahame Edward Corling
Grahame Thomas
Grant Eric Bradburn
Grant David Elliott
Grant William Flower
Grant Andrew Paterson
Granville Nissanka de Silva
Grayson Cleophas Shillingford
Gregory Scott Blewett
Gregory Dale Campbell
Gregory Stephen Chappell
Gregory Charles Dyer
Gregory Arthur Lamb
Greg Riaka Loveridge
Gregory Richard John Matthews
Gregory Michael Ritchie
John Gregory Thomas
Greg James Thompson
Gregor MacGregor
Gregor Ian Maiden
Gregory Mark Strydom
John Greig Williamson
Greville Thomas Scott Stevens
George Oswald Browning Allen
Gul Mohammad
Gulabrai Sipahimalani Ramchand
Gulam Hussain Bodi
Gulbadeen Naib
Gundappa Rangnath Viswanath
Gundibail Rama Sunderam
Gurdeep Singh
Gursharan Singh
Gustav Adolph Kempis
Augustine Lawrence Logie
Ronald Guy de Alwis
Guy William Fitzroy Overton
Guy James Whittall
Gyanendra Malla
Gyanendrakumar Kedarnath Pandey
Haafiz Shahid Yaqoob
Qazi Habibul Bashar
Hamid Hassan
Hamilton Masakadza
Hamish Arbeb Gervais Anthony
Hamish Kyle Bennett
Hamish John William Gardiner
Hamish John Hamilton Marshall
Hamish Duncan Rutherford
Hammad Azam
Hammond Allan Furlonge
Hampden Stanley Bray Love
Amir Hamza Hotak
Hamza Tariq
Hanif Mohammad
Haninder Singh Dhillon
Abdul Hannan Sarkar
Hans Irvine Ebeling
Wessel Johannes Cronje
Hanumant Singh
Harbhajan Singh
Harilal Raishi Shah
Haris Sohail
Harold Vane Baumgartner
Harold James Butler
Alfred Herbert Harold Gilligan
Harold Gimblett
Harold Larwood
Harold James Rhodes
Haroon Rasheed Dar
Harry Houston Alexander
Henry Frederick Boyle
Harry Dudley Bromfield
Henry Rigden Butt
Henry Butler Cave
Harry Dean
Henry Donnan
Harry Elliott
Henry Graham
Harry Frederick Gurney
Henry Howell
Henry William Lee
Joseph William Henry Makepeace
Henry Moses
Henry Alfred Musgrove
Harry Smith
George Henry Stevens Trott
Henry Wood
Mohammad Harunur Rashid
Harvinder Singh
Harvir Singh Baidwan
Hasan Durham
Hasan Jamil Alvi
Hasan Raza
Kandage Hasantha Ruwan Kumara Fernando
Haseeb Ahsan
Haseeb Amjad
Hashan Prasantha Tillakaratne
Hashim Mahomed Amla
Hashmatullah Shahidi
Mohammad Hasibul Hossain
Hasti Gul Abid
Headley James Keith
Heath Te-Ihi-O-Te-Rangi Davis
Heath Hilton Streak
Hedley John Howarth
Hedley Verity
Heino Gunther Kuhn
Hemang Kamal Badani
Hemant Shamsunder Kanitkar
Jayawardene Welathanthrige Hemantha Devapriya Boteju
Ranasinghe Pattikirikoralalage Aruna Hemantha Wickramaratne
Hemchandra Ramachandra Adhikari
Hendrik-Jan Christiaan Mol
Henderson Ricardo Bryan
Henry Rupert James Charlwood
Henry Davids
Henry Foley
Henry Jupp
Henry Khaaba Olonga
Henry Osinde
Henry James Herbert Scott
Henry Melville Taberer
Henry Smith Williams
Herbert Mendelson McGirr
Herbert Samuel Chang
Herbert Sutcliffe
Herbert Leslie Collins
Herbert Wilfred Taylor
Herbert Frederick Wade
Herman Clarence Griffith
Herschelle Herman Gibbs
Hophnie Hobah Hines Johnson
Hiral Patel
Hiralal Ghasulal Gaekwad
Hiren Ashok Varaiya
Hitesh Subhash Modi
William Howard Vincent Levett
Holcombe Douglas Read
Horace William Chapman
Howard Henry Francis
Howard Ray Johnson
Hrishikesh Hemant Kanitkar
George Hubert Graham Doggart
Hugh Richard Bromley-Davenport
Hugh Hamon Massie
Hugh Morris
Hugh Joseph Tayfield
Hugh Trumble
Humayun Farhat
Khaled Hussain Butt
Hylton Deon Ackerman
Hylton Philipson
Iain Peter Butchart
Iain Edward O'Brien
Iain Lindsay Philip
Iain Wardlaw
Ian Basil Alston Allen
Ian David Austin
Ian Ronald Bell
Ian Shaw Billcliff
Ian Raphael Bishop
Ian David Blackwell
Ian Terence Botham
Ian David Russell Bradshaw
Ian Gareth Butler
Ian Wayne Callen
Ian Michael Chappell
Ian Alexander Colquhoun
Ian David Craig
Ian Burns Cromb
Ian Charles Davis
Ian James Gould
Ian Alexander Greig
Ian Joseph Harvey
Ian Andrew Healy
Ian William Geddes Johnson
Ian Bruce Leggat
Ian Meckiff
Ian Alan Nicolson
Ian Alexander Ross Peebles
Ian Ritchie Redpath
Ian David Kenneth Salisbury
Ian McKay Sinclair
Ian David Stockley Smith
Ian Michael Stanger
Norman Ian Thomson
Ian James Ward
Iftikhar Ali Khan
Rao Iftikhar Anjum
Ijaz Ahmed
Mohammed Ijaz Butt
Ijaz Faqih
Mohammad Ilyas Gul
Imraan Khan
Imran Abbas
Imran Farhat
Imran Khan Niazi
Imran Nazir
Mohammad Imran Tahir
Imrul Kayes
Imtiaz Abbasi
Imtiaz Ahmed
Imtiaz Ali
Indika Prabath Priyankara Batuwitarachchi
Samantha Indika de Saram
Indika Sanjeewa Gallage
Inshan Ali
Intikhab Alam Khan
Inzamam-ul-Haq
Mohammad Iqbal Qasim
Iqbal Rashid Siddiqui
Mohammad Iqbal Sikander
Irfan Ahmed
Irfan Ahsan Kaleem Bhatti
Mohammad Irfan Fazil
Irfan Ali Karim
Irfan Khan Pathan
Irfan Sajid
Irvine Theodore Shillingford
Irving Howard Romaine
Inderbir Singh Sodhi
Ishant Sharma
Merenna Koralage Don Ishara Amerasinghe
Ishwar Maraj
Ishwar Chand Pandey
Israr Ali
Isuru Udana Tillakaratna
Ivanhoe Mordecai Barrow
Ivan Samuel Madray
Ivo Francis Walter Bligh
Ivor Leon Mendonca
Isaac Daniel Buys
Izatullah Dawlatzai
John Chaloner Alabaster
Clayvel Lindsay Badcock
John Edward Barrett
Jackson Munro Bird
Jack Birkenshaw
John McCarthy Blackham
John Henry Board
John Erskine Cheetham
John Cowie
John Frederick Crapp
John Neville Crawford
John William D'Arcy
John Angus Dunning
Frederick John Durston
John Dunlop Edwards
John Henry Webb Fingleton
John Alfred Flavell
Jack Morrison Gregory
John Thomas Hearne
Jack Gunner Heron
John Charles Hill
John Berry Hobbs
John Iddon
John Thomas Ikin
John Brian Iverson
John Lambert Kerr
John Crawford William MacBryan
John William Martin
John Richard Mason
John Ernest Mills
John Moroney
John Desmond Nel
Jack Newman
Homesdale Carl Nitschke
Jack Mollinson Noreiga
John Denis Alphonsus O'Connor
Jack Bruce Plimsoll
Clifton James Richards
John Benjamin Robertson
Charles Albert George Russell
John Walter Rutherford
John Ryder
John Victor Saunders
John Samuel Sharp
Ivan Julian Siedle
John Cornish White
John William Wilson
John Worrall
John Albert Young
James Thomas Botten
John Harcourt du Preez
George Copeland Grant
John Leslie Hendriks
Derrick John McGlew
Jacob Joseph Martin
Jacob David Philip Oram
Jacob-Jan Esmeijer
Randall Jacobi Robinson
Jacobus Petrus Duminy
Jacques du Toit
Jacques Henry Kallis
Jacobus Andries Rudolph
Jadhavji Shah Jesani
Jade Winston Dernbach
Jahangir Alam
Mohammad Jahangir Alam Talukdar
Mohammad Jahangir Khan
Jahangir Shah
Mohammad Jahurul Islam
Jake Andy Haberfield
Jalaluddin
Jamaluddin Ahmed
James Henry Kenneth Adams
James Michael Anderson
James Edward Brinkley
James Joseph Celestine
James Cranston
James Peter Faulkner
James Savin Foster
James Edward Charles Franklin
James Douglas Hall
James Charles Hildreth
James Redfern Hopes
James Joseph Kelly
Robert James Kirtley
James Langridge
James Lillywhite
James Andrew Hamilton Marshall
James Michael McMillan
James Matthew Muirhead
James Montague Neblett
James Otieno Ngoche
James Ormond
James Horace Parks
James Lee Pattinson
James Norman Knight Shannon
James Southerton
James William Arthur Taylor
James Cullum Tredwell
James Michael Vince
John James Whitaker
James John Atkinson
James William Murray Dalrymple
Jamie Michael How
James Darren Siddons
Jan Hendrik Stander
Andries Johannes Burger
Janak Champika Gamage
Janardan Gyanoba Navle
Janeiro J Tucker
Jason Edward Riche Gallian
Jason Neil Gillespie
Jason Omar Holder
Jason John Krejza
Jason Nazimuddin Mohammed
Jason Patraj
Jasubhai Motibhai Patel
Jaswick Ossie Taylor
Jatin Vasudev Paranjpe
Javagal Srinath
Mohammad Javed Ahmadi
Javed Akhtar
Javed Burki
Mohammad Javed Miandad Khan
Mohammad Javed Omar Belim
Javed Qadeer
Jawad Jaffar Dawood
Jawahir Nathoo Shah
Kahakatchchi Patabandige Jayananda Warnaweera
Amerasinghe Mudalige Jayantha Gamini Amerasinghe
Kelaniyage Jayantha Silva
Jaysinhrao Mansinhrao Ghorpade
Jaydev Dipakbhai Unadkat
Jeetan Shashi Patel
Balapuwaduge Manukulasuriya Amith Jeewan Mendis
Hettiarachchi Gamage Jeevantha Mahesh Kulatunga
Jeffrey John Crowe
Peter Jeffrey Leroy Dujon
Jeffrey Robert Hammond
Ivor Jeffrey Jones
Jeffrey Kenneth Moss
Jeffrey Robert Thomson
Jeffrey William Wilson
Jeffrey Baxter Stollmeyer
Jehan Mubarak
Jekon Edness
Jelte D Schoonheim
Jamshed Khudadad Irani
Jeremy Paul Bray
Jeremy Vernon Coney
Jeremy Oliver Alistair Gordon
Jeremy Nicholas Snape
Jermaine Blackwood
Jermaine Jay Charles Lawson
Jeroen Smits
Jerome Everton Taylor
Jesse Daniel Ryder
Jigar Kumar Hakumatrai Naik
Jignesh Harshadrai Desai
James Wallace Burke
James Alexander Joseph Christy
James Harry de Courcy
James Donald Higgs
James Charles Laker
James Derek Love
James Edward McConnon
James Michael Parks
James Edward Pothecary
James Morton Sims
James Slight
Cedric Ivan James Smith
Jamie Oliver Troughton
James Clive Adams
James Graham Binks
James Manuel Blanckenberg
Francis James Cameron
Stephen James Cook
Amarbir Singh Hansra
James Kabatha Kamande
James Patrick Maher
Thomas James Matthews
James Douglas Sheehan Neesham
James Hugh Sinclair
Jitendra Kumar Mukhiya
Jitendra Motibhai Patel
John James Ferris
Jo Angel
Horace Brakenridge Cameron
Graham Neil Edwards
John Cabourn Hartley
Joseph Lovell Cox
Joseph Darling
Joseph Liam Denly
Joe Stephen Gatting
Joseph Hardstaff
Joseph Hardstaff
Joseph Humphries
Joseph Titus Partridge
Joseph Edward Root
Joseph A Small
Joseph Stanislaus Solomon
Joseph Patrick Francis Travers
Joel Garner
Joel Samuel Paris
Joseph Emmanuel Benjamin
Michael Conrad Carew
Jofra Chioke Archer
Joginder Sharma
Johan Botha
Johannes Jacobus van der Wath
Johann Louw
Johanne Abeyratne Samarasekera
Johannes Jacobus Kotze
John Edward Francis Beck
John Benaud
John Angus Rae Blain
John Garry Bracewell
John Thomas Brown
John Hemsley Cameron
John Henry Childs
John Alexander Kennedy Cochran
John Brian Commins
John Thomas Cottam
John Paul Crawley
John Michael Davison
John Gordon Dewes
John Dyson
John Hugh Edrich
John Ernest Emburey
Alfred John Evans
John Fulton Reid
John William Gleeson
John Douglas Claude Goddard
John Richmond Gunn
John William Guy
John Harry Hampshire
John Harry
John Wayne Hastings
John Robart Hodges
John Kenneth Constantine Holt
Robert John Inverarity
John Alexander Jameson
John Herbert King
John Kenneth Lever
John James Lyons
John Alexander Maclean
John Norman Maguire
John McIlwraith
John William McLaren
John Francis Mooney
John Edward Morris
John Francis MacLean Morrison
John Brian Mortimore
John Thomas Murray
John Nagenda
John Fairless William Nicolson
John Morton Parker
John Sidney Ernest Price
John Cole Reedman
John Alexander Rennie
John Richard Reid
John Selby
John William Sharpe
John Neil Shepherd
John Shuter
John Augustine Snow
John Trevor Sparling
John Patrick Stephenson
Athanasios John Traicos
John Trim
John William Trumble
John Nugent Valentine
John Cecil Beaumont Vaughan
John Henry Bickford Waite
John Thomas Ward
John James Warr
John Cecil Watkins
John Geoffrey Wright
John Charles Clay
John Arnold
John Briggs
John William Henry Tyler Douglas
John Arthur Hayes
John Dixon Lindsay
John Wesley Martin
John Morris Taylor
John Thomas Tyldesley
John Henry Wardle
Johnson Charles
Jonathan Philip Agnew
Jonathan Mark Holland
Jon Carter Kent
Jonathan Lewis
Jonathan Marc Bairstow
Jonathan Payn Fellows-Smith
Jonathan Alexander Foo
Jonathan Paul Millmow
Ian Jonathan Leonard Trott
Jonathan Neil Rhodes
Joseph Charles Buttler
Joseph Oduol Angara
Joseph Vikram Harris
Joseph Hunter
Joseph Vine
Joseph Thomas Willoughby
Josephat Ababu Sorongo
Joshua Henry Davey
Josh Reginald Hazlewood
Joshua James Cobb
Jean-Paul Duminy
Jai Prakash Yadav
Juan Theron
Jubair Hossain
Julien Mark Wiener
Mohammad Junaid Khan
Mohammad Junaid Siddique
Junaid Siddiqui
Junaid Zia
Junior Randalph Murray
Justin Miles Kemp
Justin Lee Langer
Justin Lee Ontong
Justin Thomas Caldwell Vaughan
Kabir Ali
Mohammad Kabir Khan
Kagiso Rabada
Kalpesh Ashok Patel
Kamran Akmal
Mohammad Kamran Hussain
Kane William Richardson
Kane Stuart Williamson
Kanwar Rai Singh
Kapil Dev Ramlal Nikhanj
Kapila Indaka Weerakkody Wijegunawardene
Karate Krishnachandran
Karim Sadiq Khan
Robert Karl Nunes
Karl Whatham
Karn Vinod Sharma
Karsan Devjibhai Ghavri
Karun Jethi
Karun Kaladharan Nair
Kashif Raza
Kaushal Samaraweera Lokuarachchi
Jayan Kaushal Silva
Kaushalya Weeraratne
Kaushik Naginda Amalean
Khanmohammad Cassumbhoy Ibrahim
KC Karan
Kedar Mahadeo Jadhav
Keegan Orry Meth
Sirimewan Keerthi Ranasinghe
Keith Vincent Andrew
Keith Lloyd Thomas Arthurton
Keith David Boyce
Keith Mbusi Dabengwa
Keith William Robert Fletcher
Keith Ross Miller
Keith Edward Rigg
Keith Fitzpatrick Semple
Keith Nichol Slater
Keith Raymond Stackpole
Keith Thomson
Keki Khurshedji Tarapore
Michael Arthur Seymour
Kemar Andre Jamal Roach
Kenneth Alan Archer
Kenneth Frank Barrington
Kenneth Cranston
Kenneth Humphrey Eastwood
Kenneth Farnes
Kenneth James Funston
Kenneth Higgs
Kenneth William Hough
Kenneth Cecil James
Kenneth Donald Mackay
Kenneth Hervey MacLeay
Kenneth Douglas Meuleman
Kenneth Ernest Palmer
Kenneth Robert Rutherford
Kenneth Shuttleworth
Kenneth Taylor
Kenneth George Viljoen
Kenneth John Wadsworth
Kenneth Leslie Wishart
Hirji Kenia Jayantilal
Kennedy Otieno Obuya
Kenneth Lotherington Hutchings
Kenneth Kamyuka
Kenneth Roy Rickards
Kenneth Alexander Walter
Kenneth Hunnell Weekes
Kenneth Charlie Griffith Benjamin
Edwin James Kenneth Burn
Kenneth Edward Desmond Carroll
Kepler Christoffel Wessels
Kerry Clifford Bryan Jeremy
Kerry James O'Keeffe
Kerry Peter Walmsley
Kevin John Arnott
Kevin Malcolm Curran
Kevin Gary Duers
Kevin Andre Dean Hurdle
Kevin Joseph O'Brien
Kevin Talvinder Sandher
Kevin John Wright
Kevon Keston Cooper
Khaled Mahmud
Khaled Mashud
Khalid Hasan
Khalid Khan
Khalid Latif
Syed Khalid Wazir
Khaliq Dad Noori
Khan Mohammad
Khanderao Moreshwar Rangnekar
Khershedji Rustomji Meherhomji
Probir Kumar Sen
Khurram Rasheed Chauhan
Khurram Khan
Khurram Manzoor
Kieran Noema-Barnett
Kieran Omar Akeem Powell
Kieron Adrian Pollard
Kim John Barnett
Michael Kelsey Elgie
Kimberley John Hughes
Kiran Shankar More
Kirk Anton Edwards
Kirtivardhan Bhagwat Jha Azad
Kasun Disi Kithuruwan Vithanage
Klaas-Jan Jeroen van Noortwijk
Chamith Kosala Bandara Kulasekara
Ajith Kosala Kuruppuarachchi
Kraigg Clairmonte Brathwaite
Amritsar Govindsingh Kripal Singh
Krishmar Santokie
Krishnamachari Srikkanth
Cornelius Francoius Kruger van Wyk
Kumar Shri Duleepsinhji
Kumar Shri Madhavsinhji Jadeja Indrajitsinhji
Kumar Shri Ranjitsinhji
Kuldeep Yadav
Handunnettige Deepthi Priyantha Kumar Dharmasena
Kumar Chokshanada Sangakkara
Mathurage Don Kusal Janith Perera
Kwame Leval Tucker
Kyle John Abbott
Kyle James Coetzer
Kyle Christopher Hodsoll
Kyle Malcolm Jarvis
William Kyle McCallan
Kyle David Mills
Ladhabhai Nakum Ramji
Hettige Don Rumesh Lahiru Thirimanne
Lakshmipathy Balaji
Nanik Amarnath Bhardwaj
Lalchand Sitaram Rajput
Lalith Wasantha Silva Kaluperuma
Thewarathantrige Lalithamana Fernando
Lall Singh
Lameck Onyango Ngoche
Bernard Lance Cairns
Lancelot Richard Gibbs
Lance John Hamilton
Lance Klusener
Lancelot Richard Pierre
Sanjeewa Kumara Lanka de Silva
Hilary Angelo Gomes
Separamadu Lasith Malinga Swarnajith
Laurence Barnard Fishlock
Lawrence Charles Mayne
Laurence John Nash
Laurie Rohan Williams
Lawrence George Rowe
Lawrence Somerville Martin Miller
Laxman Sivaramakrishnan
Laxmi Ratan Shukla
Learie Nicholas Constantine
Arthur James Ledger Hill
Lee Kenneth Germon
Brian Lee Irvine
Leland Hone
Leonard Baichan
Leonard Charles Braund
Leonard Arthur Butterfield
Leonard John Coldwell
Leonard Stuart Darling
John Leonard Hopwood
Leonard Hutton
Leonard Joseph Johnson
Leonard Victor Maddocks
Leonard Stephen Pascoe
Thomas Leonard Richmond
Lindsay Richard Tuckett
Leonard Litton Wilkinson
Lendl Mark Platter Simmons
Jan Leonardus Louw
Lennox Sidney Brown
Lennox Joseph Cush
Leo Patrick Joseph O'Brien
Leon Vivian Garrick
Leon Rayon Johnson
Leon Constantine Romero
Leonard James Moon
Leslie Ethelbert George Ames
Leslie Ernest Favell
Herbert Leslie Jackson
Leslie Ronald Joslin
Leslie Brian Taylor
Leslie Fletcher Townsend
Leslie Watt
Lesley Willem Stokkers
Leslie Hewitt Gay
Leslie George Hylton
Leslie Arthur Walcott
George Leslie Wight
Lester Anthony King
Lewis Gregory
Liam Andrew Dawson
Liam Edward Plunkett
Liaqat Ali Khan
Lincoln Abraham Roberts
Arthur Lindsay Hassett
Lindsay Francis Kline
Lindsay Thomas Delville Tuckett
Gordon Lindsay Weir
Lionel Sionne Baker
Lionel Sydney Birkett
Lionel Olvin Bernard Cann
Lionel Charles Hamilton Palairet
Lionel Eric Tapscott
Lisle Ernest Nagel
Liton Kumar Das
Llorne Gregory Howell
Lachlan Hammond Ferguson
Logan Verjus van Beek
Lonwabo Lennox Tsotsobe
Lungile Edgar Bosman
George Robert Canning Harris
Martin Bladen Hawke
Lionel Hallam Tennyson
Lou Vincent
Louis Jacobus Burger
Louis Johannes Koen
Henry Louis Ernest Promnitz
Louis Anthony Stricker
Louis Joseph Tancred
Laxmidas Purshottamdas Jai
Lucas Oluoch Ndandason
Luke Anthony Pomersbach
Luke Ronchi
Luke James Woodcock
Luke James Wright
Lucas Petrus van Troost
William McDougall Anderson
Madan Lal Udhouram Sharma
Madhavrao Laxmanrao Apte
Madhusudan Ramachandra Rege
Mafizur Rahman
Mahbubul Alam
Mahbubur Rahman
Denagamage Proboth Mahela de Silva Jayawardene
Mahela Lakmal Udawatte
Mahendra Veeren Nagamootoo
Mahendra Singh Dhoni
Hettiarachige Mahes Goonatilleke
Mahmood Hamid
Mahmood Hussain
Mohammad Mahmudullah
Christopher Maitland Howard Hathorn
Rana Majid Haq Khan
Majid Jahangir Khan
Major William Booth
Makhaya Ntini
Malachy Bernard Loye
Alexander Malcolm Matheson
Malachi Olin Jones
Malcolm Jameson Hilton
Malcolm Peter Jarvis
Malcolm Denzil Marshall
Malcolm Noel Waller
Malhar Lalji Patel
Basnayake Shalith Malinda Warnapura
Herath Mudiyanselage Charitha Malinga Bandara
Man Mohan Sood
Manan Vohra
Mandy Yachad
Mangesh Panchal
Maninder Singh
Asanka Manjula Guruge
Arachchige Manjula Nishantha Munasinghe
Mohammad Manjural Islam
Maninderjit Singh Aulakh
Emmanuel Alfred Martindale
Manohar Shankar Hardikar
Manoj Cheruparambil
Ramesh Randeer David
Manoj Prabhakar
Manoj Kumar Tiwary
Manpreet Singh Gony
Manprit Charanjit Juneja
Mansoor Akhtar
Mansoor Amjad
Mansoor Rana
Mansur Ali Khan
Sudangsu Abinash Banerjee
Manzoor Akhtar
Manzoor Elahi
Maqsood Ahmed
Maqsood Rana
Marc John Petrie
Marcelis Michael Catharinus Schewe
Marchant de Lange
Marcus James North
Marcus Edward Trescothick
Margashayam Venkataramana
Mark Wayne Alleyne
Mark David Bailey
Mark Richard Benson
Mark Verdon Boucher
Mark Gordon Burgess
Mark Greville Burmester
Mark Alan Butcher
Mark Sinclair Chapman
Mark James Cosgrove
Mark Donald Craig
Mark Hamilton Dekker
Mark William Douglas
Mark Alan Ealham
Mark Raymond Gillespie
Mark John Greatbatch
Mark James Haslam
Mark Christopher Ilott
Mark Rickland Johnson
Mark Benjamin Sebastiaan Jonkman
Mark Nicholas Lathwell
Mark Wellings Priest
Mark Ravin Ramprakash
Mark Hunter Richardson
Mark Weir Rushmere
Mark Anthony Taylor
Mark Andrew Vermeulen
Mark Edward Waugh
Mark Andrew Wood
Marlon Ian Black
Marlon Nathaniel Samuels
Dudley Marlon Vonhagt
Mohammad Marshall Ayub
Martin Paul Bicknell
Martin David Crowe
Martin Paterson Donnelly
Martin James Guptill
Martin Andrew Hanley
Martin John Horton
Martin Francis Kent
Martin Lloyd Love
Martin John McCague
Martin John Saggers
Martin Colin Snedden
Martin Peter Stead
Martin Armon Suji
Martin van Jaarsveld
Martyn Douglas Moxon
Marvan Samson Atapattu
Mashrafe Bin Mortaza
Masood Anwar
Masood Iqbal Qureshi
Mathew Stuart Sinclair
Matthew Henderson
Matthew James Henry
Matthew Jeffery Horne
Matthew William Machan
Matthew James Nicholson
Matt Beresford Poore
Matthew James Prior
Matthew David Bell
Matthew Henry Cross
Matthew Thomas Gray Elliott
Matthew Valentine Fleming
Matthew Norman Hart
Matthew Lawrence Hayden
Matthew James Hoggard
Matthew Peter Maynard
Matthew Archibald Parker
Matthew Scott Wade
Matthew David John Walker
Maurice James Carrick Allom
Maurius Pacheco Fernandes
Maurice Linton Churchill Foster
Morris Leyland
Maurice Omondi Odumbe
John Maurice Read
Maurice William Tate
Maurice Fletcher Tremlett
Maurice Joseph Lawson Turnbull
Maurits Maarten Alexander Jonkman
